Video,Frame,Event Type,Parent IDs,Child IDs,Note,Score,start_frame,end_frame,source_mask_prev,source_mask_curr
500C-EDmovie2-jpg,437--438,merge,[588],[588][769],Two particles merge into one,0.6271488848995358,437,438,0437__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0438__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,439--440,merge,[704],[704][406],Two particles merge into one,0.600235573427168,439,440,0439__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0440__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,440--441,merge,[588],[588][769],Two particles merge into one,0.6928450943651044,440,441,0440__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0441__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,440--441,split,[588],[588][769],A particle splits into two,0.5523550244286046,440,441,0440__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0441__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,445--446,merge,[88],[88][740],Two particles merge into one,0.5801405509006895,445,446,0445__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0446__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,448--449,merge,[809],[809][768],Two particles merge into one,0.5579216259629064,448,449,0448__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0449__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,449--450,merge,[553],[553][811],Two particles merge into one,0.5585024847258292,449,450,0449__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0450__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,451--452,merge,[88],[740][88],Two particles merge into one,0.609816527954474,451,452,0451__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0452__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,456--457,merge,[827],[827][831],Two particles merge into one,0.5756052158299583,456,457,0456__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0457__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,457--458,split,[740],[88][740],A particle splits into two,0.5575167895697061,457,458,0457__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0458__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,458--459,merge,[88],[88][740],Two particles merge into one,0.5784150809767649,458,459,0458__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0459__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,458--459,split,[704],[851][704],A particle splits into two,0.5743954672959898,458,459,0458__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0459__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,458--459,merge,[815],[844][815],Two particles merge into one,0.5722456081459637,458,459,0458__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0459__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,459--460,merge,[704],[851][704],Two particles merge into one,0.6565941424728394,459,460,0459__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0460__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,460--461,merge,[504],[504][377],Two particles merge into one,0.5976221077893069,460,461,0460__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0461__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,464--465,merge,[809],[809][768],Two particles merge into one,0.5600796655877766,464,465,0464__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0465__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,466--467,merge,[774],[774][731],Two particles merge into one,0.5659409356330892,466,467,0466__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0467__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,469--470,split,[33],[33][869],A particle splits into two,0.5687218767479002,469,470,0469__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0470__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,472--473,merge,[889],[889][36],Two particles merge into one,0.5632974989606305,472,473,0472__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0473__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,475--476,split,[33],[869][909],A particle splits into two,0.562575566673218,475,476,0475__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0476__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,476--477,merge,[768],[768][809],Two particles merge into one,0.5644812552069811,476,477,0476__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0477__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,490--491,split,[565],[565][803],A particle splits into two,0.6025907056463352,490,491,0490__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0491__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,490--491,merge,[928],[928][915],Two particles merge into one,0.5825254119230387,490,491,0490__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0491__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,492--493,split,[881],[881][762],A particle splits into two,0.5721837310210528,492,493,0492__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0493__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,493--494,merge,[881],[881][809],Two particles merge into one,0.57256613956567,493,494,0493__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0494__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,494--495,merge,[807],[807][45],Two particles merge into one,0.593109215129657,494,495,0494__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0495__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,504--505,merge,[851],[851][952],Two particles merge into one,0.5871839998262408,504,505,0504__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0505__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,510--511,merge,[807],[807][1001],Two particles merge into one,0.5516834687491513,510,511,0510__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0511__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,514--515,split,[807],[807][1011],A particle splits into two,0.5690655743480051,514,515,0514__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0515__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,515--516,merge,[807],[807][1011],Two particles merge into one,0.5879719721151108,515,516,0515__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0516__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,527--528,merge,[861],[783][861],Two particles merge into one,0.580771720837217,527,528,0527__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0528__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,534--535,merge,[1020],[1020][377],Two particles merge into one,0.5953068223592095,534,535,0534__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0535__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,538--539,merge,[973],[973][1077],Two particles merge into one,0.5619496607045406,538,539,0538__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0539__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,543--544,merge,[1021],[1021][1088],Two particles merge into one,0.6096739446785393,543,544,0543__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0544__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
500C-EDmovie2-jpg,545--546,merge,[275],[275][1126],Two particles merge into one,0.562001848561617,545,546,0545__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0546__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
