Video,Frame,Event Type,Parent IDs,Child IDs,Note,Score,start_frame,end_frame,source_mask_prev,source_mask_curr
600C-TEMmovie1-jpg,43--44,merge,[261],[261][260],Two particles merge into one,0.5845739872235943,43,44,0043__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0044__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,48--49,merge,[5],[5][260],Two particles merge into one,0.5974393890038501,48,49,0048__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0049__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,49--50,merge,[69],[69][236],Two particles merge into one,0.5852919644763447,49,50,0049__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0050__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,63--64,merge,[233],[233][292],Two particles merge into one,0.6161170317414534,63,64,0063__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0064__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,64--65,split,[315],[315][330],A particle splits into two,0.5869415665724746,64,65,0064__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0065__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,65--66,merge,[315],[315][330],Two particles merge into one,0.5520528610009565,65,66,0065__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0066__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,66--67,merge,[140],[140][175],Two particles merge into one,0.5659515288107144,66,67,0066__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0067__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,67--68,merge,[247],[247][331],Two particles merge into one,0.5557908423683462,67,68,0067__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0068__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,68--69,split,[12],[7][12][218],A particle splits into 3,0.5815733601774862,68,69,0068__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0069__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,68--69,split,[233],[354][233],A particle splits into two,0.5561425512865241,68,69,0068__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0069__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,70--71,merge,[247],[247][246],Two particles merge into one,0.5626788996831741,70,71,0070__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0071__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,72--73,merge,[263],[263][296],Two particles merge into one,0.5589179740279827,72,73,0072__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0073__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,73--74,merge,[319],[319][13],Two particles merge into one,0.5730634615839211,73,74,0073__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0074__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,74--75,merge,[185],[185][8],Two particles merge into one,0.5747503156961303,74,75,0074__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0075__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,80--81,merge,[270],[270][302],Two particles merge into one,0.5791587181946035,80,81,0080__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0081__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,83--84,merge,[49],[49][330],Two particles merge into one,0.6433267328220991,83,84,0083__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0084__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,88--89,merge,[116],[116][321],Two particles merge into one,0.5748197025841474,88,89,0088__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0089__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,90--91,merge,[49],[49][330],Two particles merge into one,0.5708641267310718,90,91,0090__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0091__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,97--98,merge,[49],[49][343],Two particles merge into one,0.5708661336623598,97,98,0097__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0098__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,99--100,split,[402],[402][98],A particle splits into two,0.5929093501171816,99,100,0099__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0100__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,100--101,merge,[426],[451][426],Two particles merge into one,0.5843771161301164,100,101,0100__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0101__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,100--101,merge,[98],[98][402],Two particles merge into one,0.5683077595820607,100,101,0100__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0101__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,103--104,merge,[429],[430][247],Two particles merge into one,0.5695998800225162,103,104,0103__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0104__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,103--104,merge,[49],[49][383],Two particles merge into one,0.5667627823509901,103,104,0103__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0104__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,103--104,merge,[319],[319][403],Two particles merge into one,0.5533787353222944,103,104,0103__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0104__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,106--107,split,[49],[49][383],A particle splits into two,0.5588253398764529,106,107,0106__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0107__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,106--107,split,[430],[429][247],A particle splits into two,0.5536437104249594,106,107,0106__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0107__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,113--114,merge,[448],[448][470][329],3 particles merge into one,0.5976912084541549,113,114,0113__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0114__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,113--114,merge,[7],[7][207],Two particles merge into one,0.5867245612043753,113,114,0113__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0114__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,115--116,merge,[487],[487][399],Two particles merge into one,0.6117771445114917,115,116,0115__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0116__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,115--116,merge,[172],[172][98],Two particles merge into one,0.562014133736778,115,116,0115__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0116__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,117--118,merge,[222],[222][398],Two particles merge into one,0.5577235189709616,117,118,0117__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0118__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,121--122,merge,[222],[398][222],Two particles merge into one,0.5793786208195536,121,122,0121__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0122__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,123--124,merge,[500],[500][501],Two particles merge into one,0.5892752700929917,123,124,0123__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0124__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,131--132,merge,[32],[32][442],Two particles merge into one,0.5706843585929442,131,132,0131__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0132__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,135--136,merge,[14],[14][168],Two particles merge into one,0.5512955200772857,135,136,0135__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0136__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,136--137,merge,[32],[32][442],Two particles merge into one,0.6678539963946794,136,137,0136__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0137__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,136--137,merge,[494],[494][389],Two particles merge into one,0.559500726087455,136,137,0136__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0137__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,139--140,merge,[196],[196][521],Two particles merge into one,0.714138529732766,139,140,0139__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0140__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,140--141,split,[196],[196][524],A particle splits into two,0.576973698594063,140,141,0140__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0141__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,141--142,merge,[519],[519][541],Two particles merge into one,0.5761734492412703,141,142,0141__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0142__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,146--147,merge,[423],[423][145],Two particles merge into one,0.5748535337691825,146,147,0146__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0147__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,150--151,merge,[85],[85][532],Two particles merge into one,0.5676934179376428,150,151,0150__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0151__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,159--160,merge,[543],[543][352],Two particles merge into one,0.6732448191716568,159,160,0159__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0160__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,160--161,split,[496],[496][638],A particle splits into two,0.5823314522093397,160,161,0160__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0161__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,160--161,split,[547],[547][617],A particle splits into two,0.5720118342643062,160,161,0160__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0161__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,161--162,merge,[640],[640][376],Two particles merge into one,0.5590739826520236,161,162,0161__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0162__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,164--165,merge,[604],[604][246],Two particles merge into one,0.5590056195638357,164,165,0164__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0165__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,166--167,merge,[595],[116][595],Two particles merge into one,0.6085401999067637,166,167,0166__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0167__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,167--168,merge,[116],[595][116],Two particles merge into one,0.5543101066061266,167,168,0167__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0168__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,168--169,merge,[637],[637][85],Two particles merge into one,0.5713830631942995,168,169,0168__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0169__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,169--170,merge,[641],[641][513],Two particles merge into one,0.5998800288012829,169,170,0169__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0170__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,177--178,merge,[49],[49][489],Two particles merge into one,0.5832227861184535,177,178,0177__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0178__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,178--179,merge,[514],[664][514],Two particles merge into one,0.6242327363383469,178,179,0178__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0179__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,179--180,merge,[564],[627][564],Two particles merge into one,0.570503400118288,179,180,0179__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0180__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,180--181,merge,[647],[655][647],Two particles merge into one,0.5828893399467748,180,181,0180__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0181__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,185--186,merge,[489],[49][665][489],3 particles merge into one,0.5982740031469252,185,186,0185__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0186__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,192--193,merge,[617],[617][564][679],3 particles merge into one,0.6180040257403953,192,193,0192__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0193__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,193--194,merge,[165],[165][377],Two particles merge into one,0.5741226654144526,193,194,0193__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0194__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,196--197,merge,[44],[44][198],Two particles merge into one,0.55668564604227,196,197,0196__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0197__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,197--198,merge,[665],[665][751],Two particles merge into one,0.6255589569845144,197,198,0197__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0198__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,197--198,merge,[682],[682][745],Two particles merge into one,0.5919414109097825,197,198,0197__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0198__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,199--200,merge,[638],[638][500][593],3 particles merge into one,0.5874018335016774,199,200,0199__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0200__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,199--200,merge,[727],[727][713],Two particles merge into one,0.5554036999076007,199,200,0199__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0200__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,200--201,merge,[687],[687][721],Two particles merge into one,0.5650592575773866,200,201,0200__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0201__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,200--201,split,[682],[682][745],A particle splits into two,0.5547057505698906,200,201,0200__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0201__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,202--203,split,[196],[196][739],A particle splits into two,0.5888267376165639,202,203,0202__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0203__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,202--203,merge,[731],[719][731],Two particles merge into one,0.5859934053688329,202,203,0202__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0203__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,203--204,merge,[424],[424][735],Two particles merge into one,0.564578384464166,203,204,0203__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0204__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,205--206,merge,[687],[687][723][580],3 particles merge into one,0.6428780257915669,205,206,0205__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0206__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,205--206,split,[573],[573][784],A particle splits into two,0.5659778263717524,205,206,0205__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0206__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,206--207,merge,[568],[568][712],Two particles merge into one,0.6090731364635424,206,207,0206__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0207__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,206--207,merge,[665],[665][751],Two particles merge into one,0.5742853916536543,206,207,0206__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0207__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
600C-TEMmovie1-jpg,207--208,split,[665],[665][695],A particle splits into two,0.5585927750070533,207,208,0207__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif,0208__small_dark_solid_TEM_particleirregular_shapesharp_edgenon-hollow__conf0.25__tracks.tif
